,A,B,C,D,E,F
11,AIRegulation,Perceived_Problem,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,a proportional risk-based approach to regulating AI systems,
12,CategoriesOfRisk,Artifact,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,"three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms",
13,DefinitionsOfConcepts,Artifact,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,"definitions of risks assessments, transparency, and human oversight",
14,TaxonomyOfAIActors,Artifact,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,taxonomy of AI actors,
15,DataQualityRequirements,Artifact,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,data quality requirements,
16,TechnicalDocumentation,Artifact,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,technical documentation,
17,InstructionsforUse,Artifact,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,"instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems.",
18,IMCOLIBECommittee,Agent,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,IMCO-LIBE committee,
19,ChangesToExplainabilityRegulations,Artifact,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,initial changes to the regulations surrounding AI explainability during inspections,
20,JURICommittee,Agent,"The path inaugurated by the HLEG and the White Paper informed EC’s committees and their intense work on reinforcing the EU AI Act draft [120] proposed in April 2021. TheAct adopts a proportional risk-based approach to regulating AI systems, dividing them into three categories of risk with corresponding limitations, transparency requirements, and oversight mechanisms. Alongside definitions of risks assessments, transparency, and human oversight, the approach develops a taxonomy of AI actors within data quality requirements and technical documentation. The original draft included provisions for interpretability, specifically Article 13, requiring a sufficient degree of transparency mechanisms for high-risk systems and the attachment of instructions for use containing relevant, accessible, and understandable information to users regarding the characteristics, capabilities, and limitations of performance of these systems. The Act has undergone several revisions as a result of the EC work, prior to inter-institutional negotiations being held in 2023. In April 2022, the IMCO-LIBE committee proposed initial changes to the regulations surrounding AI explainability during inspections [102]. In September 2022, the JURI committee stressed significant explainability mentions with an Opinion [103] addressing risk mitigation, user interaction and rights. Yet, those revisions were not substantiated in the final draft as presented by the Permanent Representatives Committee on November 25, 2022 [122], including several revisions aimed at ensuring the traceability and interpretability of high-risk AI systems. The changes include the introduction of indirect measures such as strengthened technical documentation requirements and instructions for use with illustrative examples, as well as guidelines for collecting and interpreting system logs. Article 13, originally stipulating a sufficient and appropriate degree of transparency for high-risk AI systems, was altered to include specific instructions for use and metrics related to the behavior of the system on cer-tain groups of people and in relation to the sociotechnical context of adoption. Article 14(4)(c) was removed from the provision to have end users interpreting the characteristics of a system, intro-ducing it not as a requirement but as a possibility of consulting them through interpretation methods. Overall, final amendments weakened concepts of transparency and explainability, shifting the focus on ensuring the traceability and oversight of high-risk AIsystems rather than empowering end-users’ explanation demands. As a final mention, in October 2022, the EC advanced a Proposal for an AI liability directive [121] to define accountability alloca-tion within non-contractual civil liability for damage involving AIsystems. Whenever an allegedly damaged claimant suspects non-compliance of an AI system output, then it is required to establish a causal link as a burden of proof. Art. 4(2)(b) details that if an AIsystem is considered high-risk, opaque, and complex (i.e., not al-lowing transparency requirements of the AI Act’s Art.13), therefore explainability is mandated from an EU court not within the system (e.g., through XAI methods) but to the AI deployer through an order to disclose proportional evidence necessary (e.g., logs, documen-tation, and datasets). This is done to preserve the confidentiality of trade secrets, as in Recital 16, it is said that the AI Act does not specify any right for an injured person to access that information",1201-2,JURI committee,
