,A,B,C,D,E,F
14,China,Agent,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,the Chinese government,
15,OtherGovernments,Agent,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,other governments,
16,Blueprint,Artifact,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,Blueprint on an AI Bill of Rights,
17,WhiteHouse,Agent,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,White House,
18,LandscapeInadequacy,Perceived_Problem,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems,
19,RegulatryCapacity,Goal,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,capacity to properly regulate ,
20,BestPracticeMandate,Strategy,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,mandating necessary internal best practices,
21,AI,Agent,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,AI,
22,ContributionToWellBeing,Artifact,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,contributes to humans and the environment’s well-being,
23, , , , , ,
24, , , , , ,
25,~~~ Property / Axiom / Triple Annotations starts below ~~~~, , , , ,
26,annotatedSource,annotatedProperty,annotatedTarget,sourceExcerpt,sourcePageNumber,sourceExtractedDescription
27,EU,hasProducedArtifact,ProposedRegulation,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,"regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act)"
28,Canada,hasProducedArtifact,ProposedRegulation,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,he Bills proposed by the Canadian Governmen
29,China,hasProducedArtifact,ProposedRegulation,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,"ct) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models"
30,OtherGovernments,hasProducedArtifact,ProposedRegulation,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,other governments around the world have been signaling their intent to endeavor into AI regulation
31,AI,hasProducedArtifact,ContributionToWellBeing,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,Ensuring that AI contributes to humans and the environment’s well-being
32,WhiteHouse,hasProducedArtifact,Blueprint,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,"Blueprint on an AI Bill of Rights, published by the White House"
33,HorizontalApproach,constrainsAgent,EU,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,horizontal approach adopted by the European Union
34,HorizontalApproach,constrainsAgent,Canada,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,"horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government"
35,VerticalApproach,constrainsAgent,China,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,he vertical approach adopted by the Chinese government
36,LandscapeInadequacy,constrainsAgent,EU,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems.
37,LandscapeInadequacy,constrainsAgent,Canada,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems.
38,LandscapeInadequacy,constrainsAgent,China,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems.
39,LandscapeInadequacy,constrainsAgent,OtherGovernments,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems.
40,RegulatryCapacity,constrainsAgent,AI,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,"Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment,"
41,BestPracticeMandate,constrainsAgent,AI,"To address such concerns, regulatory proposals have started to emerge around the world, such as the horizontal approach adopted by the European Union (EU) for the proposal for an AI regulation (AI Act) [17], the Bills proposed by the Canadian Government [55]. Moreover, the vertical approach adopted by the Chinese government, where specific applications of AI are subject to regulatory requirements when deployed in certain contexts has been proposed, such as recommendation systems or generative AI models [59]. Whereas other governments around the world have been signaling their intent to endeavor into AI regulation, such as the Blueprint on an AI Bill of Rights, published by the White House [56]. Whilst the policy landscape around the world is rapidly evolving, the issues emerging with the deployment of AI are also increasing. This paper shows that the current governance landscape is inadequate to address all the challenges throughout the lifecycle of AI systems. Hence, regulation will not be enough. Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as the capacity to properly regulate its deployment, but also, by mandating necessary internal best practices along its lifecycle.",1267-8,Ensuring that AI contributes to humans and the environment’s well-being will depend on many factors such as [...] mandating necessary internal best practices along its lifecycle.
