,A,B,C,D,E,F
11,EssexResearchers,Agent,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,University of Essex researchers,
12,Report,Artifact,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,Their report ,
13,ConclusionOfUnlawfulness,Perceived_Problem,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,"concludes that the trials would likely ""be held unlawful if challenged before the courts",
14,LackOfGuidance,Perceived_Problem,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,absence of clear guidance,
15,Researchers,Agent,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,our,
16,AuditRevealingConcerns,Artifact,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,sociotechnical audit revealed additional concerns,
17,LackOfDemographicData,Perceived_Problem,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,"they did not record the demographic breakdown for engagements,stop and searches, and arrests",
18,InabilityToEvaluate,Perceived_Problem,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,This makes it hard to evaluate whether LFR perpetuates racial profiling,
19,InternalEvaluation,Artifact,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,internal evaluation,
20,LackOfDisclosure,Perceived_Problem,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,did not disclose the results,
21,LackOfTransparency,Perceived_Problem,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,lack of transparency,
22,OutsideEntities,Agent,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,outside entities,
23,ConcentrationOfPower,Strategy,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,power is concentrated,
24,Evaluation,Artifact,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,evaluation,
25,NIST,Agent,"The next case is the operational trial deployments of live facial recognition (LFR) conducted by the Metropolitan Police Service (MPS) from August 2016 to February 2019 [69]. We built upon a study conducted by University of Essex researchers on the human rights compliance of these trials. Their report concludes that the trials would likely ""be held unlawful if challenged before the courts""given the absence of clear guidance on who was included in a watchlist and the failure to establish that LFR was ""necessary ina democratic society"" as required by human rights law [45]. Our sociotechnical audit revealed additional concerns related to discrim-ination and oversight, as illustrated in Table 2.While MPS published some demographic data in their results,they did not record the demographic breakdown for engagements,stop and searches, and arrests resulting from the use of LFR. This makes it hard to evaluate whether LFR perpetuates racial profiling.There was also no published evaluation of racial or gender bias in the LFR software. MPS conducted an internal evaluation but did not disclose the results. This lack of transparency makes it hard for outside entities to assess the comprehensiveness of the evaluation.As we discuss in Section 7.3, this obscurity reveals how power is concentrated in the police and where change needs to be made.Since the LFR trial has ended, MPS has pointed to an evalua-tion undertaken by the National Institute of Standards & Technol-ogy [49]. However, citing this evaluation can be misleading: the evaluation shows high accuracy, but it was conducted with high-quality standardized images rather than wild images on which LFRwas used. In fact, for MPS’ trial, only 19% of LFR matches were verifiably correct. This performance is especially concerning given that the same technology used by MPS misidentified and led to wrongful arrests of Black men in the U.S. [2, 32, 51].Regarding oversight, MPS engaged with the London PolicingEthics Panel. However, transparent oversight did not begin until several deployments rather than starting from the concept stage of the trial. Even though MPS responded to the panel’s recommen-dations, the panel was advisory and MPS was not required to act upon the recommendations. There were also no experts in human rights, equality, or data protection on the panel, even though this is crucial for the oversight of technologies such as LFR.",1340-41,National Institute of Standards & Technology,
